coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
positive,yes,MaritzaAnahi,0,@Lights at #Coachella2015 makes me wish i was going even more. I love @Lights,,2015-01-06 19:18:48 -0800,552665628893396992,In my own dream world,Alaska
positive,yes,ketchpags,0,Dream! #justwow #Coachella2015 http://t.co/7gSjRyhjzV,,2015-01-06 19:18:27 -0800,552665541089820672,,Beijing
positive,yes,The1andDOnly,0,Can we all just take a moment to praise the #Coachella2015 line-up !!!!!!!!!!!,,2015-01-06 19:16:53 -0800,552665145630273536,eh,Atlantic Time (Canada)
positive,yes,tayaderv,0,Honestly need to go to #Coachella2015,,2015-01-06 19:11:47 -0800,552663862177439744,,
positive,yes,itsemmmgw,0,That amazing moment when my dad says he'll think about getting me tickets to #Coachella2015 or #BottleRock 😁😍😩,,2015-01-06 19:09:41 -0800,552663335678640128,,
positive,yes,rosie_forreal,0,Someone take me to #Coachella2015,,2015-01-06 19:07:58 -0800,552662903015620608,,Hawaii
positive,yes,JoshFisher89,0,Just in case you weren't aware: #Coachella2015 tix go on sale tomorrow :) who's excited!!!!?????,,2015-01-06 19:07:29 -0800,552662780956798976,"Portland, Oregon",Alaska
positive,yes,JanelGold,0,Bring it #Coachella2015 !! Have my #artist pass &amp; #room ready to go!,,2015-01-06 19:07:04 -0800,552662675277107200,,Pacific Time (US & Canada)
positive,yes,CantFeelTime,0,So how about that #Coachella2015 lineup? Perhaps the best ever.,,2015-01-06 19:06:17 -0800,552662477130203136,"Toronto/WLU, Ontario, Canada",Eastern Time (US & Canada)
positive,yes,NZSouthie96,0,Coachella Line-up 😍😍 like seriously! @flo_tweet 😍😍 why cant it be in Australia #SoExpensive #Coachella2015,,2015-01-06 19:06:14 -0800,552662464068730880,"Perth, Australia",Perth
positive,yes,CathreaJ,0,See you in April #Coachella2015,,2015-01-06 19:06:12 -0800,552662458830041088,,
positive,yes,thekevinryder,0,"I was really looking forward to seeing ""Small Ball Paul."" Maybe next year. #Coachella #Coachella2015 http://t.co/VWo7cYkKlj",,2015-01-06 19:05:01 -0800,552662158211698688,,Pacific Time (US & Canada)
positive,yes,JKWise1,0,Oh #Coachella2015 Why do you tease me?,,2015-01-06 19:04:57 -0800,552662142663798784,"Tucson, Arizona",
positive,yes,forwardsnap,0,I'm sad that I'm too baby'd and poor to travel to #Coachella2015 but y'all have fun watching my man @andrewmcmahon :D Congrats AMN!,,2015-01-06 19:04:29 -0800,552662025995046912,"Sarasota, Florida",
positive,yes,thaKRAZYboy44,0,"Party in my backyard, shit I'm there. #Coachella2015",,2015-01-06 19:02:38 -0800,552661561743904768,"INDIO, CALIFORNIA",Pacific Time (US & Canada)
positive,yes,stransformed,0,#Coachella2015 line up was announced! Who's going? http://t.co/jtbUbNVpXI,,2015-01-06 18:57:31 -0800,552660274084605952,,
positive,yes,XoSerinaaahhh,0,The ones hating on @coachella are most likely the ones that can't afford to go in the first place 👏😂 #gtfoh #sorrynotsorry #coachella2015,,2015-01-06 18:57:05 -0800,552660162641539072,,Pacific Time (US & Canada)
positive,yes,TruthTravelista,0,Two words: coachella lineup #Coachella2015,,2015-01-06 18:52:21 -0800,552658970524270592,NYC,Quito
positive,yes,annideleon,0,Who's goin?... ME! ✨🎶👯🎶✨ #Coachella2015 http://t.co/mnUlJ1sbG4,,2015-01-06 18:50:37 -0800,552658535365218304,,Mountain Time (US & Canada)
positive,yes,mitchmarzuola,1,brian benzworth fills in for ryan hemsworth #Coachella2015,,2015-01-06 18:49:36 -0800,552658278111793152,Texas,Central Time (US & Canada)
positive,yes,LarsenBethany,0,OMG #Coachella2015 #coachellalineup how badly I wish I could go. #Hozier #martinsolveig #Drake amazing!,,2015-01-06 18:48:59 -0800,552658126210490368,Townsville QLD,
positive,yes,OVOROD,0,Coachella this year ? Well of course! #Coachella2015,,2015-01-06 18:48:06 -0800,552657903753379840,West End. LA to Sac Town.,Pacific Time (US & Canada)
positive,yes,jltorres__,0,Florence + The Machine can’t wait to see you! 😍 She has a voice of an angel! #Coachella2015,,2015-01-06 18:47:40 -0800,552657791874113536,Long Beach,Pacific Time (US & Canada)
positive,yes,gutierrez_619,1,RT @IsabelGtz19: Yep that's me!!🎶🎶🎶🎶🎶🎶🎶  #Coachella2015 http://t.co/a5p61YwrIj,,2015-01-06 18:47:13 -0800,552657681207812096,NEW JERSEY USA,Mountain Time (US & Canada)
positive,yes,seeeenuh,0,I'm actually crying rn #Coachella2015 http://t.co/F4nfkTb2D8,,2015-01-06 18:46:54 -0800,552657600282501120,,Arizona
positive,yes,IsabelGtz19,1,Yep that's me!!🎶🎶🎶🎶🎶🎶🎶  #Coachella2015 http://t.co/a5p61YwrIj,,2015-01-06 18:45:29 -0800,552657245599985664,"Los Angeles, CA",Alaska
positive,yes,Ariellahhhh,0,"#Coachella2015 tickets on sale tomorrow, so who is buying mine??",,2015-01-06 18:44:20 -0800,552656954578190336,Michigan,Eastern Time (US & Canada)
positive,yes,chelseydang,0,So excited to celebrate our anniversary in California @coachella this year! @fortvne ✈️🌞🌌 #coachella2015 http://t.co/PT9nXEQdWA,,2015-01-06 18:43:14 -0800,552656676168679424,in my own world,Central Time (US & Canada)
positive,yes,rubberflow,0,“@thefader:  #Coachella2015 lineup. http://t.co/loILN2elQP http://t.co/CR2yhCkS2Q”. @ushoodtipper @m1crophon3 !!,,2015-01-06 18:43:00 -0800,552656620174319616,,
positive,yes,LeslieFishlock,0,It's here! @Coachella lineup: @drake @acdc  #Coachella2015 http://t.co/U3RXGIWuxB,,2015-01-06 18:42:37 -0800,552656523743088640,"San Diego, Ca",Pacific Time (US & Canada)
positive,yes,catbonati,0,"plus @vancejoy and @AngelOlsen :D I'm dying, these are literally all my favorite artists. Somebody give me a #Coachella2015 ticket pleeaaase",,2015-01-06 18:41:35 -0800,552656262803251200,,Santiago
positive,yes,iBETiGTSUMWEED,0,#COACHELLA2015 GUESS WHO GOIN BITCHHH,,2015-01-06 18:40:38 -0800,552656022288887808,,Urumqi
positive,yes,ciaraajadee_,4,RT @kirkyjohn_: THE LINEUP IS SO PERFECT 😍 #Coachella2015 http://t.co/XsXnPlRLpB,,2015-01-06 18:40:31 -0800,552655992539082752,,
positive,yes,diegomendoza_13,0,seeing acdc live would be so kickass #Coachella2015,,2015-01-06 18:39:55 -0800,552655842642653184,,Arizona
positive,yes,vanessafranko,0,"On the EDM side, I'm a huge @martinsolveig fan, so I'm stoked to see him again. Also, @davidguetta always brings it. #Coachella2015",,2015-01-06 18:39:21 -0800,552655700682219520,"Riverside, CA",Pacific Time (US & Canada)
positive,yes,amber_idek,0,#Coachella2015 http://t.co/IGYIJ0CoSl http://t.co/If0YTwszUP”I WANT TO GO😭😭😭💔,,2015-01-06 18:38:40 -0800,552655527247749120,,Central Time (US & Canada)
positive,yes,ThatDude_Angell,0,Coachella linup announced and its aboutta be dope! I gotta cop some tickets! #Coachella2015 #Godwilling #INeedJesus http://t.co/T4fvvlXcCZ,,2015-01-06 18:37:17 -0800,552655179418697728,,
positive,yes,ell_brogan,1,RT @StackHouseMgmt: We can't wait for @GorgonCity at @coachella this year! #Coachella2015 http://t.co/6Aas57nJWR,,2015-01-06 18:36:18 -0800,552654932114153472,Staffs/Ibiza/Bucks,
positive,yes,emilytidwell,0,I keep staring at the #Coachella2015 lineup and thinking no way is this real. #topnotch,,2015-01-06 18:35:58 -0800,552654848114839552,"Denver, CO",
positive,yes,vanessafranko,0,Also ecstatic that I will FINALLY see the great Charles Bradley (nice to see @DaptoneRecords represented) at #Coachella2015,,2015-01-06 18:35:51 -0800,552654819081469952,"Riverside, CA",Pacific Time (US & Canada)
positive,yes,MalerieLipa,0,@coachella Great lineup!! Can't wait for Coachella 2015! #Coachella #Coachella2015 #lineup,,2015-01-06 18:34:12 -0800,552654404101627904,,
positive,yes,daviskaline,0,my girlfriend just said me or @coachella ! And I said YELLOW MUTHA FUCKIN CLAW! @YELLOWCLAW looks like I'm going #Coachella2015 single! 😎,"[33.88364529, -117.59456129]",2015-01-06 18:33:24 -0800,552654203202449408,"Orange, CA",Pacific Time (US & Canada)
positive,yes,gloriousmartinn,4,"RT @997now: The #Coachella2015 lineup is here! It's got AC/DC, Drake as a headliner and Steely Dan! (Yes, you read that right) http://t.co/…",,2015-01-06 18:31:59 -0800,552653848339161088,bae areeya,Pacific Time (US & Canada)
positive,yes,AmyLynne5,0,When @Drake is playing #Coachella2015 on ur birthday and u can't go 😭😭😭,,2015-01-06 18:30:46 -0800,552653539651371008,"Ontario, Canada",Central Time (US & Canada)
positive,yes,zz_stoned,0,#steely_Dan at #Coachella2015 is the coolest thing to ever happen #yawning,,2015-01-06 18:29:20 -0800,552653179427778560,"New Haven, CT",
positive,yes,ShannyZee,0,“@Raekwon: You see it #Coachella2015” Coachella you finally #GotMe #timecapsule,,2015-01-06 18:27:51 -0800,552652807149330432,Los Angeles,Pacific Time (US & Canada)
positive,yes,O_oMyraJ,0,"""@Raury: Who's responsible... 😂😂😂 #Coachella2015 http://t.co/IkLZVZuvOx"" soo we in there haha 😂😂😂",,2015-01-06 18:27:12 -0800,552652643474997248,somewhere being happy as fuck ,Central Time (US & Canada)
positive,yes,TerriTheCreator,1,“@Forever21: The lineup is here! #Coachella2015 http://t.co/RwKY8qTo8D” @Baarrbbs ITS OUT ITS OUT ITS OUT,,2015-01-06 18:24:21 -0800,552651925142142976,Immortal ,Atlantic Time (Canada)
positive,yes,kimber_carder,0,Someone please take me to #Coachella2015 🎶🎡🌴,"[34.26669463, -84.20053074]",2015-01-06 18:23:35 -0800,552651731176550400,,
positive,yes,sirreefy,0,Coachellllllllllllllla!!!!!!! omg this year will be magical 😳🌈✨🍄🌾🌞 #Coachella2015,,2015-01-06 18:21:16 -0800,552651150516690944,"los angeles, ca",
positive,yes,jenny_4rmdabloc,0,The Coachella lineup #holyshit #Coachella2015,,2015-01-06 18:21:11 -0800,552651130304749568,⚓️DE⚓️,Central Time (US & Canada)
positive,yes,THE_BOSS_13,0,I wanna go to coachella!!!! #Coachella2015,"[-14.3303764, -170.72984762]",2015-01-06 18:20:54 -0800,552651058682404864,wherever the wind takes you,Pacific Time (US & Canada)
positive,yes,Rayfulosunshine,1,RT @jannrsl: All I want is to go to #Coachella2015 with @Rayfulosunshine and party with Vanessa Hudgens. #canihaveherclothes,,2015-01-06 18:20:29 -0800,552650952264540160,Boise/San Diego ,Mountain Time (US & Canada)
positive,yes,AliceRadio,0,"The #Coachella2015 lineup is here! It's got AC/DC, Drake as a headliner and Steely Dan! (Yes, you read that right) http://t.co/tUpSHZ9YAM",,2015-01-06 18:18:09 -0800,552650367322714112,San Francisco,Pacific Time (US & Canada)
positive,yes,briiianna6,1,best lineup yet ~*~*~*~ can't wait!!! #Coachella2015 *{ lykee omggg }* http://t.co/rngSNC4Ocz,,2015-01-06 18:16:50 -0800,552650033754292224,{rckfrd}~{mke}~{idk},Central Time (US & Canada)
positive,yes,krinah0428,0,"The only thing about #Coachella2015 that I care about is @Chet_Faker but that 1 thing I care about, I care a lot 😩😪😭 #notwinning #UStourplz",,2015-01-06 18:14:15 -0800,552649382324342784,"holland, mi",Eastern Time (US & Canada)
positive,yes,Ingrid0523,0,I wanna go #Coachella2015,,2015-01-06 18:14:11 -0800,552649369028427776,,Central Time (US & Canada)
positive,yes,ashsperls,0,"Some random choices, but some awesome ones too &gt; #Coachella2015 lineup via @coachella: http://t.co/djmeBDkvgC http://t.co/mlDAlyxrOw",,2015-01-06 18:14:04 -0800,552649335633375232,"Toronto, ON",Eastern Time (US & Canada)
positive,yes,bearamilinares,0,The only one I would love to see at #coachella2015 is (Brand New) the quiet things that no one knows.,,2015-01-06 18:12:41 -0800,552648990274355200,Where ever I imagine To be,Pacific Time (US & Canada)
positive,yes,thebluemedia,0,You guys going to play #Coachella2015 @dfa1979 ??!! #GottaCatchEmAll,,2015-01-06 18:11:40 -0800,552648732052054016,Ontario. Canada,Central Time (US & Canada)
positive,yes,xXinfinite__,0,so pretty much everyone awesome will be there. #coachella2015,,2015-01-06 18:11:18 -0800,552648641346015232,Bonnaroo / Lolla ,Atlantic Time (Canada)
positive,yes,thevitalish,0,"So I'm confused by this #Coachella2015 announcement. Why do the lineups have multiple days? Are they repeating or split? Either way,IM GOING",,2015-01-06 18:10:59 -0800,552648563608780800,,
positive,yes,dinnie,1,RT @lupcheong: GET OUT. The #Coachella2015 lineup is insane. http://t.co/QEZQsyS0kJ,,2015-01-06 18:10:30 -0800,552648438441971712,Right here right now.,Singapore
positive,yes,TOP_NOTCHH,0,So many good line ups #Coachella2015 😭,,2015-01-06 18:10:24 -0800,552648413997989888,,Hawaii
positive,yes,JchockWitBeatZ,0,Playing my beats at #Coachella2015 would be dope,,2015-01-06 18:09:05 -0800,552648084878921728,Houston N Everywhere Else!,Mountain Time (US & Canada)
positive,yes,howell_allie,0,🌞🌅All I want to do this summer is go to a music festival #music #summer #Coachella2015 🌞🌅 http://t.co/c9Jmf1MmF2,,2015-01-06 18:08:38 -0800,552647969296879616,,
positive,yes,miss_vee28,0,Chellaaaaaaaa!!!!!!!! I get so excited every time I look at that lineup! @coachella #Coachella2015,,2015-01-06 18:06:58 -0800,552647550805610496,LA,
positive,yes,ShannonKane86,0,#Coachella is going to be fun this year. 😏😜😈🌻 #Coachella2015,,2015-01-06 18:06:11 -0800,552647353275273216,LA - NY ✈️,
positive,yes,daisybeckner,0,@kristinamerc Joe goes hard😂 #Coachella2015,,2015-01-06 18:06:06 -0800,552647333804929024,,Alaska
positive,yes,JorgeXY,0,"Coachella season approaching!
🌴😎🎵🎸🎹🌄🍻😍🌌
#tbt #coachella2015  #coachie #turntchella… http://t.co/pDV1foFUr9",,2015-01-06 18:05:11 -0800,552647103273795584,coachie,
positive,yes,NewportSkinnyT,0,"How did I miss this today? #Coachella2015 “@coachella: For those about to RT
http://t.co/8kUg1bMSxF http://t.co/1Tb8lOBUZn”",,2015-01-06 18:04:55 -0800,552647035996749824,California,Pacific Time (US & Canada)
positive,yes,AaronSteadyHand,0,Concerts are the perfect place to use your AaronSteadyhand! #Coachella2015,,2015-01-06 18:04:43 -0800,552646985849634816,Marina Del Rey,
positive,yes,Jstubbz1,0,Yes I'm excited about the #Coachella2015 lineup but no I don't need to #instagram the same photo EVERYONES already seen. #spammingmyfeed,,2015-01-06 18:03:50 -0800,552646763903848448,Scottsdale ☼ ,Arizona
positive,yes,Amberlynnwill,0,Countdown starts now. 92 days till game time. #COACHELLA2015😍 #countdown #chella #rageready @… http://t.co/ytGyTbuabu,"[33.77992524, -116.86053791]",2015-01-06 18:03:39 -0800,552646715489402880,"Simi valley, Ca",
positive,yes,jannrsl,1,All I want is to go to #Coachella2015 with @Rayfulosunshine and party with Vanessa Hudgens. #canihaveherclothes,,2015-01-06 18:03:39 -0800,552646714969300992,,Pacific Time (US & Canada)
positive,yes,SmoochArt,0,"Pouring over the #Coachella2015 lineup, exploring the unheard. Favorite new find so far has to be @Stromae",,2015-01-06 18:03:33 -0800,552646690512310272,Chicago,Eastern Time (US & Canada)
positive,yes,IntentProd,0,"Wow, just checking the line-up for @coachella ...2015 is gonna be huge! #Coachella2015 #gotenoughshadeinthedesert #stretchtentsforcoachella",,2015-01-06 18:03:22 -0800,552646643032391680,"London, Los Angeles, The World",London
positive,yes,Marleylove85,0,"Dead 😂😂😂
#Repost @mileycyrus
・・・
#coachella2015 http://t.co/H6FmakYzgG",,2015-01-06 18:01:59 -0800,552646295626981376,,
positive,yes,TonyLeeKimber,0,CANNOT WAIT to #Blog my @coachella VIP Experience! It's going to be IN-SANE! #coachella2015 #Coachella,,2015-01-06 17:59:36 -0800,552645695182606336,"Perth, Australia",Perth
positive,yes,Xx__smash,0,Holy shit... #Coachella2015 😱😱,,2015-01-06 17:58:24 -0800,552645394358730752,,
positive,yes,lisbethmcmoch,0,Have you seen ★Coachella 2015 Queen★ @AZEALIABANKS at Big Daddydogg's @SnoopDogg Show? #AzealiaBanks #love #GGN #Coachella2015 #showtime,,2015-01-06 17:58:15 -0800,552645355939307520,Bielefeld,Greenland
positive,yes,MarkHenderson18,0,"This will no doubt be the highlight of #Coachella2015 #SteelyDan
Reelin in the Years : http://t.co/AZOJokXFZ6",,2015-01-06 17:56:19 -0800,552644872323076096,Melbourne,
positive,yes,itsjustjewels,0,"Suck it Basic Bitches if ya don't like it, more room for me at St. Vincent and Caribou #Coachella2015",,2015-01-06 17:53:21 -0800,552644123677556736,"Calgary, Alberta, Canada",Mountain Time (US & Canada)
positive,yes,And_Rayna,0,"Discovering @flyinglotus. Beautiful, hypnotic brain candy. Reminds me so much of classic @djshadow Already jealous of #Coachella2015",,2015-01-06 17:53:05 -0800,552644057764495360,Montreal,Eastern Time (US & Canada)
positive,yes,jea_nelly,1,"RT @ceehouse: super reach, i know... but i hope stromae brings out kanye to perform 'alors on danse' lol #Coachella2015",,2015-01-06 17:52:38 -0800,552643943792660480,Los Angeles,Pacific Time (US & Canada)
positive,yes,ryanjohnson758,0,“@jingrammm: “@dirtysouth: What an honor to play #Coachella2015. Can't wait! @coachella http://t.co/oKBuGe6A05” I want to go so bad”2017,,2015-01-06 17:52:25 -0800,552643891422584832,"Parkersburg, West Virginia ",
positive,yes,modelashtaylor,0,I'll gladly pay hundreds of dollars to see Florence and the machine. #Coachella2015,,2015-01-06 17:51:17 -0800,552643602502127616,"Minneapolis, Minnesota",Central Time (US & Canada)
positive,yes,AngeeBaabe,0,This year I really want to go to Coachella! #Coachella2015 #TheWeeknd http://t.co/fvh1aHvJ7m,,2015-01-06 17:50:46 -0800,552643474801967104,,
positive,yes,philthyyy,0,This lineup is ok at best. I don't understand how Milky Chance is a 3rd line act and Fitz is a 2nd #Coachella2015 http://t.co/6wW6E0LPwJ,,2015-01-06 17:50:42 -0800,552643458083868672,"Warwick, RI, Gem of the Earth",Eastern Time (US & Canada)
positive,yes,heather_gibson2,1,RT @ceearahk: SOOOO excited for #Coachella2015 😍❤️ http://t.co/TRLPgpFc3Z,,2015-01-06 17:50:26 -0800,552643389540159488,,
positive,yes,B00NC00N,0,😩 “@talented_genius: GRADUATION TRIP 😍😭💃 #OVOXO #Coachella2015 http://t.co/SgLkWnLfQ9”,,2015-01-06 17:50:16 -0800,552643349027770368,In The Booty Club,Quito
positive,yes,La_Linda88,0,#Coachella2015 lineup👍,,2015-01-06 17:50:11 -0800,552643325644115968,Denver,Pacific Time (US & Canada)
positive,yes,talented_genius,0,GRADUATION TRIP 😍😭💃 #OVOXO #Coachella2015 http://t.co/IHhqAdLf4x,,2015-01-06 17:49:47 -0800,552643225953902592,surrounded by fuckery ,Eastern Time (US & Canada)
positive,yes,Keyurruhh,0,"""@SirxYeezy: I'm going! 🙌 #Coachella2015 http://t.co/WzQWudKckV"" omg i wanna go.",,2015-01-06 17:48:59 -0800,552643024212070400,K I S S L A N D,Arizona
